********************************************************************* 
metricRunTimePoint: 653, 1491, 2357, 3426, 4319, 5430, 6526, 7782, 8840, 9904
metricDPErrorPoint: 256.375, 300.425, 385.2, 256.9, 300.15, 221.325, 272.35, 322.2, 361.75, 303.225
metricDPStoreErrorPoint: 136.625, 169.525, 181.725, 108.9, 150.325, 67.2, 71.525, 206.075, 103.525, 173.025
metricTTStoreErrorPoint: 119.75, 130.9, 203.475, 148, 149.825, 154.125, 200.825, 116.125, 258.225, 130.2
metricRunTimeRange: 652, 1486, 2345, 3428, 4337, 5432, 6517, 7819, 8826, 9884
metricDPErrorRange: 12319, 12483, 12722.3, 11969, 11778.7, 12437.5, 11645.6, 11834.1, 11893.3, 11901.2
metricDPStoreErrorRange: 5974.39, 6338.45, 6658.87, 5714.28, 6015.27, 6242.07, 5670.24, 6087.41, 5485.18, 5932
metricTTStoreErrorRange: 6344.6, 6144.51, 6063.43, 6254.71, 5763.43, 6195.45, 5975.33, 5746.65, 6408.15, 5969.17
metricRelDPErrorPoint: 24.65, 21.2, 23.575, 18.325, 20.375, 6.65, 6.35, 21.9, 11.95, 8.325
metricRelDPStoreErrorPoint: 24.65, 21.2, 23.575, 18.325, 20.375, 6.65, 6.35, 21.9, 11.95, 8.325
metricRelTTStoreErrorPoint: 22.975, 25.35, 40.375, 26.025, 28.8, 26.475, 39.1, 21.775, 41.55, 23.6
metricRelDPErrorRange: 1377.99, 1213.13, 1148.12, 954.337, 875.196, 821.037, 688.317, 733.372, 686.734, 686.316
metricRelDPStoreErrorRange: 673.045, 648.096, 602.129, 438.42, 483.638, 428.152, 328.162, 347.75, 321.152, 299.902
metricRelTTStoreErrorRange: 1268.72, 1228.65, 1212.07, 1250.53, 1151.94, 1238.11, 1193.35, 1147.22, 1279.65, 1190.96
