********************************************************************* 
metricRunTimeDP: 13, 10, 10, 10, 20, 12, 12, 14, 12, 27, 12, 19, 33, 28, 19, 17, 12, 13, 13, 14, 13, 14, 18, 15, 13, 13, 27, 29, 14, 20, 29, 18, 14, 12, 14, 15, 12, 15, 15, 16, 15, 15, 30, 15, 15, 17, 15, 18, 13, 16, 13, 16, 15, 16, 15, 17, 16, 15, 16, 17, 32, 17, 30, 24, 32, 14, 16, 18, 28, 16, 21, 18, 32, 17, 14, 28, 17, 29, 17, 32, 17, 18, 40, 16, 17, 19, 18, 33, 18, 18, 18, 19, 18, 15, 33, 23, 18, 19, 17, 16
metricRunTimeDPSort: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 1, 2, 0, 2, 0, 2, 0, 2, 1, 2, 0, 2, 1, 3, 1, 3, 0, 3, 1, 3
metricDPError: 3, 2, 2, 1, 2, 2, 4, 4, 4, 6, 6, 7, 4, 7, 8, 2, 2, 5, 4, 4, 8, 7, 7, 2, 4, 4, 4, 2, 2, 6, 7, 1, 2, 4, 5, 2, 2, 4, 5, 2, 2, 2, 3, 3, 2, 2, 3, 3, 4, 6, 6, 6, 4, 4, 6, 7, 6, 7, 6, 8, 8, 8, 10, 6, 7, 7, 9, 9, 9, 7, 11, 5, 6, 7, 7, 8, 7, 7, 7, 6, 6, 7, 7, 8, 7, 10, 10, 12, 14, 13, 14, 10, 13, 12, 13, 9, 9, 14, 14, 12
metricDPStoreError: 3, 3, 3, 3, 4, 4, 5, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 6, 6, 6, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 11, 10, 11, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12, 12, 13
metricTTStoreError: 0, 5, 5, 2, 2, 2, 5, 8, 8, 10, 10, 11, 8, 10, 11, 6, 6, 9, 8, 6, 6, 10, 10, 7, 7, 7, 7, 9, 9, 9, 9, 8, 7, 9, 10, 11, 9, 11, 12, 10, 10, 10, 9, 11, 10, 10, 10, 11, 12, 14, 14, 14, 12, 14, 15, 15, 13, 15, 14, 16, 16, 18, 16, 17, 16, 18, 20, 20, 20, 18, 20, 18, 19, 20, 20, 19, 18, 18, 18, 19, 19, 20, 20, 21, 20, 21, 19, 23, 25, 24, 25, 23, 26, 25, 24, 22, 22, 26, 26, 25
********************************************************************* 
metricRunTimeDP: 18, 12, 11, 19, 12, 12, 18, 13, 11, 13, 12, 15, 12, 13, 29, 30, 13, 11, 18, 14, 20, 12, 22, 21, 20, 14, 14, 14, 14, 14, 14, 34, 14, 15, 29, 15, 14, 14, 12, 14, 15, 17, 15, 16, 15, 15, 17, 18, 15, 16, 15, 15, 16, 16, 16, 30, 16, 16, 17, 17, 15, 36, 16, 44, 16, 16, 16, 17, 16, 17, 17, 18, 17, 17, 17, 24, 17, 29, 18, 20, 17, 16, 37, 18, 18, 18, 17, 20, 20, 32, 32, 25, 28, 19, 20, 23, 19, 33, 27, 17
metricRunTimeDPSort: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3
metricDPError: 5, 2, 2, 3, 6, 8, 9, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1, 3, 2, 3, 2, 3, 3, 2, 2, 4, 5, 3, 5, 3, 4, 2, 4, 7, 5, 3, 4, 9, 10, 3, 4, 4, 5, 5, 5, 6, 5, 2, 1, 2, 3, 2, 2, 3, 6, 7, 7, 6, 5, 6, 6, 7, 7, 2, 2, 0, 2, 3, 3, 4, 7, 3, 3, 2, 3, 5, 6, 6, 9, 2, 4, 6, 5, 4, 6, 5, 6, 9, 11, 13, 13, 10, 12, 14, 14, 7, 8, 8, 7, 8
metricDPStoreError: 4, 3, 3, 3, 3, 6, 9, 8, 9, 9, 9, 9, 9, 9, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 11, 11, 12, 12, 11, 12, 13, 14, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15
