********************************************************************* 
metricRunTimeDP: 201, 190, 210, 186, 173, 168, 142, 164, 198, 185
metricRunTimeDPSort: 3, 8, 5, 15, 7, 21, 9, 33, 12, 40
metricDPError: 133, 64, 244, 274, 325, 235, 300, 321, 338, 228
metricDPStoreError: 99, 41, 204, 283, 392, 350, 350, 314, 332, 314
metricTTStoreError: 34, 23, 40, 181, 139, 207, 198, 295, 412, 232
********************************************************************* 
metricRunTimeDP: 175, 182, 157, 206, 129, 196, 170, 136, 174, 178
metricRunTimeDPSort: 3, 9, 5, 19, 8, 29, 11, 33, 12, 41
metricDPError: 181, 95, 250, 110, 294, 404, 413, 169, 287, 268
metricDPStoreError: 81, 39, 39, 0, 0, 45, 269, 176, 245, 317
metricTTStoreError: 100, 56, 235, 110, 294, 359, 156, 151, 146, 155
********************************************************************* 
metricRunTimeDP: 170, 143, 161, 186, 175, 177, 188, 196, 169, 138
metricRunTimeDPSort: 3, 7, 4, 15, 7, 24, 10, 35, 11, 40
metricDPError: 257, 224, 284, 189, 106, 188, 288, 204, 229, 243
metricDPStoreError: 232, 200, 293, 232, 232, 232, 232, 319, 411, 434
metricTTStoreError: 25, 26, 9, 197, 190, 206, 324, 135, 200, 191
********************************************************************* 
metricRunTimeDP: 125, 173, 193, 173, 140, 150, 129, 195, 147, 156
metricRunTimeDPSort: 3, 9, 5, 19, 8, 26, 11, 33, 12, 40
metricDPError: 115, 163, 344, 422, 434, 335, 248, 217, 307, 466
metricDPStoreError: 0, 120, 131, 202, 202, 202, 211, 229, 310, 436
metricTTStoreError: 115, 43, 309, 302, 332, 241, 177, 70, 187, 112
********************************************************************* 
metricRunTimeDP: 159, 200, 189, 129, 202, 204, 182, 161, 159, 135
metricRunTimeDPSort: 3, 10, 6, 19, 7, 24, 9, 32, 13, 43
metricDPError: 106, 147, 296, 74, 104, 281, 452, 148, 396, 269
metricDPStoreError: 28, 45, 92, 50, 94, 313, 403, 289, 289, 380
metricTTStoreError: 78, 102, 244, 92, 92, 56, 149, 283, 249, 287
********************************************************************* 
metricRunTimeDP: 172, 155, 175, 171, 179, 201, 165, 144, 198, 208
metricRunTimeDPSort: 3, 8, 5, 16, 7, 25, 10, 34, 13, 43
metricDPError: 151, 141, 533, 360, 343, 471, 382, 313, 395, 266
metricDPStoreError: 141, 151, 372, 271, 278, 290, 290, 222, 242, 238
metricTTStoreError: 10, 50, 263, 197, 185, 307, 262, 193, 269, 158
********************************************************************* 
metricRunTimeDP: 160, 129, 129, 162, 197, 153, 185, 185, 187, 173
metricRunTimeDPSort: 3, 8, 4, 14, 7, 23, 9, 31, 11, 38
metricDPError: 140, 288, 529, 191, 292, 190, 362, 386, 302, 360
metricDPStoreError: 83, 293, 531, 388, 405, 395, 395, 405, 405, 462
metricTTStoreError: 57, 49, 94, 317, 295, 241, 311, 19, 103, 102
********************************************************************* 
metricRunTimeDP: 147, 170, 142, 129, 141, 154, 185, 168, 155, 180
metricRunTimeDPSort: 3, 10, 6, 17, 7, 26, 11, 37, 13, 44
metricDPError: 72, 182, 143, 95, 257, 185, 250, 126, 332, 360
metricDPStoreError: 37, 0, 61, 74, 173, 183, 190, 218, 242, 366
metricTTStoreError: 35, 182, 82, 21, 102, 272, 346, 180, 372, 288
