********************************************************************* 
metricRunTimeDP: 171, 174, 151, 202, 194, 211, 190, 199, 177, 182
metricRunTimeDPSort: 3, 7, 6, 18, 8, 13, 9, 42, 12, 17
metricDPError: 125, 152, 184, 76, 191, 176, 240, 252, 400, 353
metricDPStoreError: 103, 12, 19, 52, 120, 156, 249, 203, 418, 391
metricTTStoreError: 22, 140, 183, 24, 71, 20, 23, 49, 18, 38
********************************************************************* 
metricRunTimeDP: 193, 154, 219, 205, 184, 177, 205, 194, 192, 212
metricRunTimeDPSort: 3, 8, 5, 19, 7, 13, 9, 43, 12, 18
metricDPError: 145, 190, 152, 258, 358, 401, 338, 149, 331, 377
metricDPStoreError: 44, 166, 166, 151, 153, 311, 311, 101, 272, 287
metricTTStoreError: 101, 24, 106, 107, 207, 104, 261, 48, 69, 106
********************************************************************* 
metricRunTimeDP: 184, 192, 195, 162, 139, 173, 208, 256, 207, 180
metricRunTimeDPSort: 3, 8, 6, 19, 8, 13, 9, 43, 12, 17
metricDPError: 140, 273, 329, 349, 335, 399, 503, 274, 383, 299
metricDPStoreError: 3, 71, 143, 172, 313, 315, 437, 235, 270, 281
metricTTStoreError: 137, 202, 264, 177, 40, 84, 98, 39, 137, 62
********************************************************************* 
metricRunTimeDP: 176, 191, 188, 177, 203, 140, 198, 217, 189, 218
metricRunTimeDPSort: 3, 8, 4, 19, 8, 13, 9, 44, 11, 17
metricDPError: 147, 154, 207, 101, 22, 202, 222, 347, 502, 416
metricDPStoreError: 147, 142, 193, 38, 53, 199, 282, 292, 413, 438
metricTTStoreError: 0, 12, 130, 63, 33, 3, 114, 55, 143, 76
********************************************************************* 
metricRunTimeDP: 176, 168, 177, 151, 167, 194, 190, 239, 213, 232
metricRunTimeDPSort: 3, 8, 5, 19, 8, 14, 9, 44, 13, 19
metricDPError: 203, 198, 184, 127, 291, 196, 312, 352, 553, 337
metricDPStoreError: 189, 105, 169, 63, 300, 157, 219, 211, 289, 298
metricTTStoreError: 14, 93, 21, 64, 9, 69, 135, 141, 264, 53
********************************************************************* 
metricRunTimeDP: 206, 183, 174, 169, 169, 150, 184, 217, 206, 176
metricRunTimeDPSort: 3, 8, 6, 19, 8, 13, 11, 44, 13, 19
metricDPError: 40, 70, 120, 111, 280, 262, 309, 105, 103, 212
metricDPStoreError: 14, 16, 73, 34, 93, 34, 47, 26, 32, 28
metricTTStoreError: 26, 54, 59, 77, 187, 296, 330, 79, 71, 184
********************************************************************* 
metricRunTimeDP: 227, 139, 132, 178, 196, 177, 148, 201, 235, 162
metricRunTimeDPSort: 3, 8, 5, 19, 8, 13, 9, 43, 13, 19
metricDPError: 56, 271, 251, 127, 113, 231, 337, 204, 456, 296
