********************************************************************* 
metricRunTimeDP: 1, 0, 1, 0, 1, 0, 1, 0, 1, 0
metricRunTimeDPSort: 2, 2, 4, 5, 4, 4, 7, 9, 4, 4
metricRunTimeDPMerge: 2, 1, 36, 2, 40, 97, 66, 2, 39, 39
metricRunTimePointQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricRunTimeRangeQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricDPErrorP: 1.9, 3, 4.5, 3.825, 6.725, 6.375, 8.85, 3.7, 5.55, 6.45
metricDPStoreErrorP: 1.7, 2.775, 4.45, 3.425, 6.575, 6.5, 9.125, 3.05, 5.2, 5.925
metricTTStoreErrorP: 0.25, 0.375, 0.45, 0.6, 0.75, 0.925, 1.175, 1.25, 1.15, 1.575
metricDPErrorR: 25.5488, 34.8756, 56.7146, 43.5171, 91.2537, 87.2073, 126.583, 39.8927, 73.1415, 73.1268
metricDPStoreErrorR: 27.5122, 37.1098, 60.0622, 47.4122, 95.3537, 91.8439, 133.816, 47.2073, 77.2122, 79.9341
metricTTStoreErrorR: 2.06098, 2.54634, 3.5061, 4.70488, 4.24146, 5.19268, 7.68171, 8.31707, 5.04878, 8.54878
