********************************************************************* 
metricRunTimeDP: 1, 0, 1, 0, 1, 0, 1, 0, 1, 0
metricRunTimeDPSort: 2, 6, 4, 12, 4, 11, 8, 19, 5, 11
metricRunTimeDPMerge: 3, 2, 40, 2, 35, 36, 82, 3, 40, 34
metricRunTimePointQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricRunTimeRangeQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricDPErrorP: 1.725, 2.425, 4.4, 2.6, 4.1, 5.1, 7.125, 3.175, 5.125, 5.325
metricDPStoreErrorP: 1.575, 2.1, 4.35, 2.2, 3.8, 4.8, 7.05, 2.6, 5.025, 4.725
metricTTStoreErrorP: 0.25, 0.475, 0.55, 0.55, 0.65, 0.7, 0.725, 1.075, 1.1, 1.65
metricDPErrorR: 23.9293, 28.3976, 60.1659, 23.8512, 48.561, 60.7049, 90.2146, 26.0585, 70.5341, 68.3049
metricDPStoreErrorR: 26.3, 31.4707, 63.8049, 29.1146, 53.0366, 65.639, 96.4683, 37.5829, 77.1341, 74.8244
metricTTStoreErrorR: 2.45854, 4.6878, 4.09024, 5.49268, 4.58293, 5.38537, 6.69024, 11.7683, 7.05122, 7.57317
