********************************************************************* 
metricRunTimeDP: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricRunTimeDPSort: 0, 1, 2, 3, 3, 5, 6, 7, 8, 9
metricRunTimeDPMerge: 530, 23, 29, 33, 35, 38, 73, 45, 49, 45
metricRunTimePointQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricRunTimeRangeQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricDPErrorP: 0.8, 1.225, 1.6, 2.15, 2.75, 3.25, 3.45, 4.05, 4.525, 4.7
metricDPStoreErrorP: 0.8, 1.225, 1.625, 2.225, 2.85, 3.375, 3.8, 4.35, 4.85, 5.1
metricTTStoreErrorP: 0.2, 0.3, 0.375, 0.375, 0.35, 0.525, 0.6, 0.65, 0.675, 0.8
metricDPErrorR: 8.71463, 12.1561, 16.9, 26.2976, 35.3512, 41.2366, 46.3415, 56.239, 61.7902, 64.222
metricDPStoreErrorR: 11.0463, 15.8537, 21.9927, 30.5537, 39.7329, 46.2841, 52.711, 61.1085, 67.3061, 70.6915
metricTTStoreErrorR: 2.42195, 3.85854, 5.15366, 4.31707, 4.46463, 5.17439, 6.4622, 5.08902, 5.76463, 6.87683
********************************************************************* 
metricRunTimeDP: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricRunTimeDPSort: 0, 1, 1, 2, 3, 4, 4, 5, 6, 7
metricRunTimeDPMerge: 12, 15, 20, 25, 28, 29, 41, 66, 32, 33
metricRunTimePointQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricRunTimeRangeQuery: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
metricDPErrorP: 0.375, 0.95, 1.55, 2.1, 2.45, 2.975, 3.45, 3.95, 4.3, 4.9
metricDPStoreErrorP: 0.275, 0.9, 1.55, 2.15, 2.65, 3.2, 3.65, 4.225, 4.675, 5.325
metricTTStoreErrorP: 0.2, 0.25, 0.35, 0.4, 0.5, 0.525, 0.55, 0.625, 0.775, 0.825
metricDPErrorR: 2.63171, 10.1854, 19.5317, 28.0927, 36.0756, 42.4659, 48.9244, 55.861, 61.2049, 68.2366
metricDPStoreErrorR: 4.87317, 12.7195, 22.8, 31.1927, 39.3317, 46.2939, 52.4232, 60.1329, 67.3451, 74.8841
metricTTStoreErrorR: 2.55366, 2.58293, 3.32195, 3.16829, 3.45122, 4.1061, 3.91098, 4.56707, 6.41585, 6.91585
