********************************************************************* 
metricRunTimeDP: 23, 23, 34, 23, 31, 36, 37, 47, 36, 38, 46, 39, 38, 39, 21, 25, 42, 38, 23, 23, 23, 23, 23, 24, 23, 37, 37, 32, 23, 26, 40, 40, 33, 33, 22, 24, 37, 24, 23, 24, 38, 55, 36, 38, 34, 38, 23, 25, 22, 23, 44, 34, 33, 23, 22, 24, 23, 22, 22, 36, 22, 23, 30, 44, 23, 45, 37, 38, 23, 23, 50, 37, 41, 45, 23, 36, 39, 37, 21, 26, 23, 23, 35, 23, 35, 39, 37, 26, 38, 21, 34, 27, 37, 38, 45, 41, 38, 37, 44, 24
metricRunTimeDPSort: 0, 1, 1, 2, 1, 2, 2, 5, 3, 4, 4, 5, 5, 6, 6, 13, 7, 8, 8, 10, 9, 10, 10, 14, 11, 12, 12, 15, 13, 14, 14, 29, 16, 17, 16, 19, 17, 19, 19, 22, 20, 21, 21, 23, 22, 24, 24, 33, 25, 26, 26, 28, 27, 28, 28, 33, 28, 31, 31, 34, 33, 35, 33, 71, 35, 37, 37, 39, 38, 40, 39, 44, 41, 42, 42, 44, 42, 44, 44, 54, 46, 47, 46, 47, 47, 48, 48, 54, 51, 50, 51, 54, 53, 55, 53, 73, 55, 58, 57, 59
metricRunTimeDPMerge: 0, 0, 7, 1, 10, 10, 17, 1, 13, 11, 22, 11, 24, 21, 33, 2, 16, 12, 19, 18, 27, 24, 43, 17, 31, 26, 45, 28, 36, 41, 50, 3, 19, 16, 28, 17, 33, 35, 34, 21, 31, 38, 43, 38, 42, 41, 50, 28, 36, 36, 43, 41, 49, 48, 56, 40, 48, 50, 58, 55, 62, 62, 68, 10, 28, 28, 35, 31, 38, 42, 47, 34, 41, 42, 48, 48, 55, 60, 62, 34, 43, 47, 53, 50, 58, 56, 65, 53, 91, 62, 71, 64, 71, 77, 79, 43, 50, 52, 59, 59
metricDPError: 42, 26, 57, 65, 88, 59, 98, 52, 70, 104, 109, 43, 42, 43, 40, 23, 24, 47, 82, 34, 49, 82, 91, 40, 41, 93, 119, 72, 82, 89, 106, 26, 22, 32, 75, 21, 70, 45, 80, 17, 49, 24, 41, 33, 46, 78, 94, 19, 26, 15, 28, 68, 91, 69, 104, 42, 65, 52, 53, 71, 100, 49, 77, 33, 62, 65, 63, 49, 47, 41, 58, 53, 61, 66, 84, 60, 37, 54, 57, 60, 65, 91, 129, 164, 167, 144, 96, 86, 75, 87, 65, 89, 59, 72, 87, 72, 89, 64, 72, 67
metricDPStoreError: 20, 13, 16, 54, 78, 54, 85, 52, 72, 111, 118, 52, 53, 58, 64, 23, 33, 56, 57, 40, 49, 89, 96, 46, 46, 105, 130, 68, 77, 92, 99, 23, 28, 35, 62, 24, 53, 39, 39, 25, 30, 36, 45, 33, 37, 48, 55, 26, 26, 26, 35, 69, 69, 74, 101, 41, 80, 53, 53, 65, 70, 65, 75, 12, 47, 23, 37, 31, 31, 35, 43, 30, 49, 44, 46, 34, 34, 34, 34, 27, 35, 57, 95, 129, 148, 129, 133, 55, 66, 58, 60, 72, 72, 72, 75, 44, 64, 44, 44, 46
metricTTStoreError: 22, 13, 41, 11, 12, 21, 31, 0, 2, 7, 9, 9, 23, 15, 24, 0, 15, 9, 43, 12, 0, 7, 5, 6, 23, 12, 11, 22, 23, 37, 27, 3, 16, 29, 41, 13, 33, 22, 73, 8, 41, 18, 28, 34, 43, 64, 73, 25, 36, 29, 13, 25, 50, 27, 19, 33, 17, 31, 32, 32, 48, 26, 28, 21, 15, 50, 28, 36, 52, 40, 55, 23, 32, 46, 64, 76, 55, 44, 57, 33, 36, 34, 34, 35, 19, 39, 37, 31, 51, 37, 27, 39, 45, 48, 24, 28, 29, 42, 76, 41
********************************************************************* 
metricRunTimeDP: 35, 23, 42, 31, 23, 39, 37, 41, 44, 23, 37, 24, 25, 22, 30, 24, 23, 23, 46, 23, 23, 22, 23, 23, 32, 23, 35, 36, 23, 36, 39, 27, 30, 35, 35, 37, 38, 23, 22, 26, 23, 22, 32, 38, 46, 23, 35, 39, 35, 35, 23, 23, 38, 33, 35, 42, 22, 41, 22, 39, 15, 23, 29, 45, 41, 35, 21, 38, 33, 22, 36, 22, 22, 43, 22, 39, 43, 36, 44, 25, 23, 23, 37, 37, 23, 23, 36, 37, 23, 35, 37, 37, 23, 33, 22, 28, 46, 38, 23, 46
metricRunTimeDPSort: 0, 1, 1, 2, 1, 2, 2, 5, 3, 4, 4, 6, 5, 6, 6, 13, 7, 8, 8, 10, 9, 10, 10, 14, 11, 12, 12, 14, 14, 15, 15, 31, 16, 16, 17, 19, 18, 19, 19, 24, 21, 21, 21, 23, 23, 24, 23, 33, 25, 27, 26, 29, 27, 27, 28, 32, 30, 31, 31, 34, 33, 33, 34, 70, 36, 38, 38, 39, 39, 40, 41, 44, 41, 42, 42, 44, 43, 44, 45, 54, 46, 46, 47, 49, 48, 50, 49, 54, 51, 51, 53, 55, 53, 54, 54, 75, 56, 59, 58, 59
metricRunTimeDPMerge: 0, 0, 10, 1, 9, 8, 20, 1, 13, 13, 23, 12, 22, 19, 32, 3, 16, 13, 18, 17, 28, 27, 35, 19, 26, 26, 32, 28, 34, 40, 52, 5, 21, 19, 26, 20, 31, 27, 33, 21, 33, 34, 40, 38, 43, 41, 52, 26, 35, 37, 43, 39, 47, 45, 54, 43, 52, 49, 60, 58, 65, 67, 84, 9, 29, 28, 35, 34, 43, 44, 48, 36, 42, 43, 49, 50, 58, 57, 62, 40, 46, 46, 57, 54, 59, 62, 68, 58, 60, 63, 74, 67, 70, 80, 81, 43, 52, 59, 61, 60
