********************************************************************* 
metricRunTimeDP: 15, 28, 28, 22, 14, 14, 28, 16, 15, 15, 16, 22, 36, 29, 16, 19, 16, 16, 32, 18, 21, 18, 24, 19, 18, 25, 19, 26, 19, 19, 20, 23, 20, 21, 18, 32, 23, 21, 21, 23, 33, 23, 22, 25, 23, 23, 37, 34, 24, 24, 24, 32, 33, 25, 20, 23, 23, 20, 22, 42, 48, 27, 23, 44, 20, 21, 20, 22, 20, 34, 26, 22, 35, 23, 21, 26, 21, 26, 35, 26, 28, 18, 24, 20, 22, 22, 20, 22, 30, 19, 30, 41, 27, 19, 22, 25, 38, 20, 19, 27
metricRunTimeDPSort: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 3, 0, 3, 1, 3, 1, 3, 1, 3, 1, 4, 1, 4, 1, 4, 1, 4, 1, 5, 1, 5, 1, 5, 1, 6, 2, 6, 2, 6, 2, 6, 2, 7, 2, 7, 2, 8, 2, 8, 2, 8, 2, 8, 2, 9, 2, 9, 2, 9, 3, 10, 3, 11, 3, 11, 3, 11, 3, 11, 3, 11, 3, 12, 3, 11, 3, 11, 3, 12, 3, 13, 3, 13
metricRunTimeDPMerge: 0, 2, 11, 3, 13, 15, 22, 6, 20, 19, 27, 24, 35, 37, 44, 10, 31, 29, 40, 36, 47, 50, 59, 43, 54, 57, 64, 60, 66, 67, 76, 18, 48, 52, 59, 63, 63, 66, 72, 72, 70, 74, 83, 75, 84, 90, 98, 74, 87, 84, 94, 90, 96, 102, 117, 99, 109, 117, 119, 118, 123, 119, 127, 37, 83, 83, 96, 89, 94, 101, 108, 94, 107, 108, 116, 102, 116, 126, 137, 131, 143, 122, 130, 124, 136, 138, 147, 135, 145, 146, 151, 145, 160, 161, 173, 130, 153, 153, 183, 156
metricDPError: 1, 3, 4, 4, 4, 3, 6, 4, 7, 6, 5, 1, 2, 3, 2, 1, 3, 1, 1, 2, 3, 6, 8, 0, 3, 2, 4, 4, 5, 5, 6, 2, 2, 3, 6, 6, 5, 2, 2, 1, 3, 3, 3, 1, 3, 1, 1, 6, 9, 4, 10, 6, 6, 7, 9, 5, 6, 8, 9, 8, 8, 9, 8, 0, 0, 2, 2, 0, 1, 3, 3, 2, 2, 3, 3, 1, 1, 3, 4, 1, 1, 3, 4, 2, 2, 3, 5, 4, 5, 6, 7, 6, 6, 9, 9, 5, 8, 7, 2, 5
metricDPStoreError: 0, 2, 3, 4, 5, 5, 7, 6, 9, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 12, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 15, 16, 15, 17, 15, 15, 15, 16, 15, 16, 17, 19, 17, 17, 17, 17, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14
metricTTStoreError: 1, 1, 1, 2, 1, 2, 1, 2, 2, 4, 5, 9, 8, 10, 11, 10, 12, 10, 10, 9, 8, 6, 5, 13, 12, 13, 10, 9, 10, 14, 15, 11, 11, 12, 11, 11, 12, 13, 15, 14, 16, 14, 14, 12, 10, 12, 14, 9, 9, 13, 13, 11, 11, 14, 13, 12, 12, 11, 12, 11, 11, 12, 13, 14, 14, 16, 14, 14, 15, 15, 15, 16, 16, 17, 17, 15, 15, 15, 14, 15, 15, 11, 10, 16, 16, 17, 19, 18, 19, 20, 21, 20, 20, 23, 23, 17, 20, 19, 16, 19
********************************************************************* 
metricRunTimeDP: 14, 19, 27, 14, 30, 20, 14, 16, 15, 13, 15, 16, 16, 16, 16, 18, 17, 24, 18, 31, 17, 32, 24, 20, 38, 19, 19, 20, 20, 23, 17, 25, 20, 34, 27, 22, 32, 25, 20, 28, 18, 35, 24, 34, 35, 39, 22, 26, 21, 25, 25, 25, 25, 22, 30, 32, 49, 26, 32, 26, 27, 20, 20, 40, 36, 21, 22, 23, 19, 35, 21, 44, 20, 24, 39, 28, 26, 35, 19, 25, 22, 26, 34, 19, 34, 34, 20, 22, 19, 37, 32, 20, 35, 20, 22, 25, 37, 20, 31, 32
metricRunTimeDPSort: 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 3, 0, 3, 1, 3, 1, 4, 1, 4, 1, 4, 1, 5, 1, 5, 1, 5, 1, 5, 1, 6, 1, 6, 1, 6, 2, 6, 2, 7, 2, 7, 2, 7, 2, 8, 2, 8, 2, 8, 2, 8, 2, 9, 3, 9, 2, 9, 2, 10, 3, 10, 3, 11, 3, 11, 3, 11, 3, 11, 3, 12, 3, 12, 3, 12, 4, 13, 3, 12, 3, 13
metricRunTimeDPMerge: 0, 0, 9, 3, 10, 12, 21, 5, 19, 18, 28, 25, 31, 37, 53, 9, 28, 32, 39, 35, 52, 45, 59, 42, 58, 59, 65, 60, 67, 64, 77, 19, 57, 48, 62, 57, 64, 66, 77, 62, 72, 76, 100, 80, 87, 87, 99, 75, 85, 88, 98, 93, 99, 103, 110, 126, 108, 111, 119, 119, 132, 131, 123, 39, 83, 85, 92, 89, 94, 99, 111, 95, 111, 104, 117, 111, 123, 123, 135, 108, 152, 116, 129, 132, 137, 140, 149, 135, 150, 148, 155, 153, 161, 165, 174, 135, 151, 152, 157, 149
