********************************************************************* 
metricRunTimeDP: 3, 0, 3, 0, 3, 0, 3, 0, 4, 0
metricRunTimeDPSort: 6, 19, 13, 39, 14, 34, 22, 66, 14, 36
metricRunTimeDPMerge: 4, 4, 27, 8, 27, 31, 53, 11, 32, 35
metricRunTimePointQuery: 6, 10, 19, 18, 22, 26, 47, 29, 46, 40
metricRunTimeRangeQuery: 7, 11, 23, 34, 40, 47, 38, 48, 53, 64
metricDPErrorP: 3.3, 4.35, 6.375, 5, 6.475, 6.375, 7.15, 6.325, 8.575, 7.9
metricDPStoreErrorP: 2.6, 2.725, 5.7, 2.95, 4.625, 4.675, 5.775, 2.175, 5.25, 6
metricTTStoreErrorP: 1.35, 1.775, 1.425, 2.2, 2.9, 3.1, 3.225, 4.4, 5.625, 5.55
metricDPErrorR: 17.4439, 18.5195, 64.3585, 21.022, 33.9488, 34.2049, 55.6585, 23.822, 34.9756, 39.9927
metricDPStoreErrorR: 32.1122, 40.8512, 85.8866, 43.6805, 66.9976, 69.2878, 85.3988, 35.1927, 80.3244, 81.0341
metricTTStoreErrorR: 15.661, 24, 21.9939, 26.6659, 36.5488, 37.6976, 31.5598, 46.6976, 58.9829, 53.2415
