********************************************************************* 
metricRunTimeDP: 1, 0, 1, 0, 1, 0, 1, 0, 1, 0
metricRunTimeDPSort: 2, 6, 5, 13, 5, 11, 7, 19, 5, 12
metricRunTimeDPMerge: 23, 2, 42, 2, 39, 36, 68, 2, 40, 33
metricRunTimePointQuery: 6, 8, 12, 12, 18, 16, 24, 12, 14, 17
metricRunTimeRangeQuery: 5, 6, 12, 11, 19, 18, 25, 9, 14, 18
metricDPErrorP: 2, 2.275, 4.05, 3.725, 5.525, 5.025, 7.225, 3.45, 4.15, 5.4
metricDPStoreErrorP: 1.85, 2.025, 3.775, 3.25, 5.325, 4.85, 7.225, 2.675, 3.65, 4.9
metricTTStoreErrorP: 0.25, 0.45, 0.575, 0.675, 0.7, 0.875, 0.85, 1.725, 1.55, 1.75
metricDPErrorR: 26.3537, 26.1317, 49.4244, 52.2171, 86.0683, 74.1634, 109.115, 29.2293, 47.2, 57.9854
metricDPStoreErrorR: 27.6, 28.7024, 52.5756, 55.4732, 89.4366, 79.5244, 113.088, 40.9951, 55.978, 67.0756
metricTTStoreErrorR: 1.51707, 2.6878, 3.38049, 4.04146, 3.59756, 5.7122, 5.16341, 13.1366, 9.92927, 10.5122
********************************************************************* 
metricRunTimeDP: 1, 0, 1, 0, 1, 0, 1, 0, 1, 0
metricRunTimeDPSort: 2, 6, 5, 13, 5, 12, 8, 19, 5, 12
metricRunTimeDPMerge: 4, 2, 79, 2, 41, 31, 71, 2, 44, 35
metricRunTimePointQuery: 7, 7, 12, 12, 17, 15, 24, 15, 21, 18
metricRunTimeRangeQuery: 6, 6, 12, 9, 17, 15, 24, 14, 21, 18
metricDPErrorP: 2, 2.4, 3.875, 2.975, 5.6, 4.75, 7.425, 4.15, 5.975, 5.525
metricDPStoreErrorP: 1.9, 2.075, 3.725, 2.525, 5.225, 4.475, 7.05, 3.4, 5.7, 4.85
metricTTStoreErrorP: 0.25, 0.475, 0.55, 0.65, 0.725, 0.775, 0.925, 1.25, 1.125, 1.475
metricDPErrorR: 27.4146, 29.9854, 53.1683, 26.3122, 70.5122, 56.0659, 92.7732, 34.0585, 71.9098, 56.2049
metricDPStoreErrorR: 28.7146, 33.4878, 56.9415, 32.3634, 73.3634, 62.0805, 96.0439, 43.6854, 78.8415, 65.8195
metricTTStoreErrorR: 1.52927, 3.74878, 4.19512, 6.34634, 3.20488, 6.22683, 4.39024, 10.1707, 7.2, 10.3976
